P13033, ['Anaerobic glycerol-3-phosphate dehydrogenase subunit B', 'Anaerobic G-3-P dehydrogenase subunit B', 'Anaerobic G3Pdhase B'],,,,,,,,,,,,
P13669, ['Mannosyl-D-glycerate transport/metabolism system repressor MngR', 'Fatty acyl-responsive regulator', 'Protein P30'],,,,,,,,,,,,
P13857, ['Ribosomal-protein-serine acetyltransferase', 'Acetylating enzyme for N-terminus of ribosomal protein L7/L12'],,,,,,,,,,,,,
P14375, ['Transcriptional regulatory protein ZraR'],,,,,,,,,,,,,,
P15031, ['Fe(3+) dicitrate transport ATP-binding protein FecE', 'Iron(III) dicitrate transport ATP-binding protein FecE'],,,,,,,,,,,,,
P15032, ['Exodeoxyribonuclease 8', 'Exodeoxyribonuclease VIII', 'EXO VIII'],,,,,,,,,,,,
P15038, ['DNA helicase IV', '75 kDa helicase'," ""DNA 3'-5' helicase IV""]",,,,,,,,,,,,
P15078, ['Peptide transporter CstA', 'Carbon starvation protein A'],,,,,,,,,,,,,
P16095, ['L-serine dehydratase 1', 'SDH 1', 'L-serine deaminase 1', 'L-SD1'],,,,,,,,,,,
P16256, ['Sodium/pantothenate symporter', 'Pantothenate permease'],,,,,,,,,,,,,
P16429, ['Formate hydrogenlyase subunit 3', 'FHL subunit 3', 'Hydrogenase-3 component C'],,,,,,,,,,,,
P16430, ['Formate hydrogenlyase subunit 4', 'FHL subunit 4', 'Hydrogenase 3 component D'],,,,,,,,,,,,
P16431, ['Formate hydrogenlyase subunit 5', 'FHL subunit 5', 'Hydrogenase-3 component E'],,,,,,,,,,,,
P16432, ['Formate hydrogenlyase subunit 6', 'FHL subunit 6', 'Hydrogenase-3 component F'],,,,,,,,,,,,
P16433, ['Formate hydrogenlyase subunit 7', 'FHL subunit 7', 'Hydrogenase-3 component G'],,,,,,,,,,,,
P16676, ['Sulfate/thiosulfate import ATP-binding protein CysA', 'Sulfate-transporting ATPase'],,,,,,,,,,,,,
P16678, ['Putative phosphonates utilization ATP-binding protein PhnK'],,,,,,,,,,,,,,
P16679, ['Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL', 'RPnTP synthase subunit PhnL'],,,,,,,,,,,,,
P16685, ['Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG', 'RPnTP synthase subunit PhnG'],,,,,,,,,,,,,
P16691, ['Aminoalkylphosphonate N-acetyltransferase', 'KAT', 'Peptidyl-lysine N-acetyltransferase'],,,,,,,,,,,,
P16700, ['Thiosulfate-binding protein'],,,,,,,,,,,,,,
P17315, ['Colicin I receptor'],,,,,,,,,,,,,,
P17334," [""PTS system N","N'-diacetylchitobiose-specific EIIC component""", 'EIIC-Chb', 'IIcel'," ""N","N'-diacetylchitobiose-specific phosphotransferase enzyme IIC component""]",,,,,,,,,
P17446, ['HTH-type transcriptional regulator BetI'],,,,,,,,,,,,,,
P17802, ['Adenine DNA glycosylase', 'A/G-specific adenine glycosylase'],,,,,,,,,,,,,
P18133, ['Nicotinate phosphoribosyltransferase', 'NAPRTase'],,,,,,,,,,,,,
P18392, ['Sensor protein RstB'],,,,,,,,,,,,,,
P18777, ['Anaerobic dimethyl sulfoxide reductase chain C', 'DMSO reductase anchor subunit'],,,,,,,,,,,,,
P19323, ['Formate hydrogenlyase transcriptional activator FhlA'],,,,,,,,,,,,,,
P19642, ['PTS system maltose-specific EIICB component [Includes: Maltose permease IIC component', 'PTS system maltose-specific EIIC component); Maltose-specific phosphotransferase enzyme IIB component  (PTS system maltose-specific EIIB component)]'],,,,,,,,,,,,,
P20099, ['Biotin sulfoxide reductase', 'BDS reductase', 'BSO reductase', 'EC 1.-.-.-', 'L-methionine-(S)-sulfoxide reductase', 'Met-S-SO reductase'],,,,,,,,,
P21189, ['DNA polymerase II', 'Pol II'],,,,,,,,,,,,,
P21345, ['Proton/glutamate-aspartate symporter', 'Glutamate-aspartate carrier protein', 'Proton-glutamate-aspartate transport protein'],,,,,,,,,,,,
P21517, ['Maltodextrin glucosidase', 'Alpha-glucosidase'],,,,,,,,,,,,,
P21866, ['KDP operon transcriptional regulatory protein KdpE'],,,,,,,,,,,,,,
P21889, ['Aspartate--tRNA ligase', 'Aspartyl-tRNA synthetase', 'AspRS'],,,,,,,,,,,,
P22186, ['Transcriptional regulator MraZ'],,,,,,,,,,,,,,
P22524, ['Chromosome partition protein MukE', 'Protein KicA'],,,,,,,,,,,,,
P22729, ['High-affinity branched-chain amino acid transport system permease protein LivM', 'LIV-I protein M'],,,,,,,,,,,,,
P22731, ['High-affinity branched-chain amino acid transport ATP-binding protein LivF', 'LIV-I protein F'],,,,,,,,,,,,,
P22939, ['Farnesyl diphosphate synthase', 'FPP synthase', '(2E,6E)-farnesyl diphosphate synthase', 'Geranyltranstransferase'],,,,,,,,,,
P23173, ['Low affinity tryptophan permease'],,,,,,,,,,,,,,
P23200, ['Galactose/methyl galactoside import permease protein MglC'],,,,,,,,,,,,,,
P23331, ['Thymidine kinase'],,,,,,,,,,,,,,
P23482, ['Hydrogenase-4 component B', 'EC 1.-.-.-'],,,,,,,,,,,,,
P23485, ['Ferric citrate uptake sigma factor regulator FecR'],,,,,,,,,,,,,,
P23524, ['Glycerate 2-kinase', 'Glycerate kinase 1', 'GK1'],,,,,,,,,,,,
P23830, ['CDP-diacylglycerol--serine O-phosphatidyltransferase', 'Phosphatidylserine synthase'],,,,,,,,,,,,,
P23843, ['Periplasmic oligopeptide-binding protein'],,,,,,,,,,,,,,
P23849, ['Trk system potassium uptake protein TrkG'],,,,,,,,,,,,,,
P23862," [""Primosomal replication protein N''""]",,,,,,,,,,,,,,
P23869, ['Peptidyl-prolyl cis-trans isomerase B', 'PPIase B', 'Rotamase B'],,,,,,,,,,,,
P23871, ['Ferrochelatase', 'Heme synthase', 'Protoheme ferro-lyase'],,,,,,,,,,,,
P23876, ['Ferric enterobactin transport system permease protein FepD'],,,,,,,,,,,,,,
P23877, ['Ferric enterobactin transport system permease protein FepG'],,,,,,,,,,,,,,
P23878, ['Ferric enterobactin transport ATP-binding protein FepC'],,,,,,,,,,,,,,
P23917, ['Fructokinase', 'D-fructose kinase', 'Manno(fructo)kinase'],,,,,,,,,,,,
P24077, ['Enterobactin exporter EntS', 'Protein p43'],,,,,,,,,,,,,
P24169, ['Inducible ornithine decarboxylase'],,,,,,,,,,,,,,
P24197, ['4,5-DOPA dioxygenase extradiol'],,,,,,,,,,,,,
P24205, ['Lipid A biosynthesis myristoyltransferase', 'Kdo(2)-lauroyl-lipid IV(A) myristoyltransferase'],,,,,,,,,,,,,
P24216, ['Flagellar hook-associated protein 2', 'HAP2', 'Filament cap protein', 'Flagellar cap protein'],,,,,,,,,,,
P24251, ['Sigma factor-binding protein Crl', 'Curlin genes transcriptional activatory protein'],,,,,,,,,,,,,
P24255, ['RNA polymerase sigma-54 factor'],,,,,,,,,,,,,,
P24555, ['Protease 2', 'Oligopeptidase B', 'Protease II'],,,,,,,,,,,,
P25396, ['Tellurite resistance protein TehA'],,,,,,,,,,,,,,
P25736, ['Endonuclease-1', 'Endonuclease I', 'Endo I'],,,,,,,,,,,,
P25746, ['High frequency lysogenization protein HflD'],,,,,,,,,,,,,,
P25772, ['DNA ligase B', 'Polydeoxyribonucleotide synthase [NAD(+)] B'],,,,,,,,,,,,,
P25798, ['Flagellar M-ring protein'],,,,,,,,,,,,,,
P25906, ['Pyridoxine 4-dehydrogenase'],,,,,,,,,,,,,,
P26218, ['Cryptic outer membrane porin BglH'],,,,,,,,,,,,,,
P26281, ['2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase', '6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase', 'PPPK', '7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase', 'HPPK'],,,,,,,,
P26646, ['Probable acrylyl-CoA reductase AcuI', 'Acryloyl-coenzyme A reductase AcuI'],,,,,,,,,,,,,
P26647, ['1-acyl-sn-glycerol-3-phosphate acyltransferase', '1-AGP acyltransferase', '1-AGPAT', 'EC 2.3.1.n4', 'Lysophosphatidic acid acyltransferase', 'LPAAT', 'Phosphatidic acid synthase', 'PA synthase'],,,,,,,
P27245, ['Multiple antibiotic resistance protein MarR'],,,,,,,,,,,,,,
P27248, ['Aminomethyltransferase', 'Glycine cleavage system T protein'],,,,,,,,,,,,,
P27253, ['Methylmalonyl-CoA mutase', 'MCM'],,,,,,,,,,,,,
P27254, ['GTPase ArgK', 'G-protein chaperone'],,,,,,,,,,,,,
P27298, ['Oligopeptidase A'],,,,,,,,,,,,,,
P27300," [""Tetraacyldisaccharide 4'-kinase"""," ""Lipid A 4'-kinase""]",,,,,,,,,,,,,
P27305, ['Glutamyl-Q tRNA(Asp) synthetase', 'Glu-Q-RSs'],,,,,,,,,,,,,
P27896, ['Nitrate/nitrite sensor protein NarQ'],,,,,,,,,,,,,,
P28224, ['Membrane-bound lysozyme inhibitor of C-type lysozyme'],,,,,,,,,,,,,,
P28304, ['Quinone oxidoreductase 1', 'NADPH:quinone reductase 1', 'Zeta-crystallin homolog protein'],,,,,,,,,,,,
P28307, ['Major curlin subunit'],,,,,,,,,,,,,,
P28631," [""DNA polymerase III subunit delta'""]",,,,,,,,,,,,,,
P28632, ['DNA polymerase III subunit psi'],,,,,,,,,,,,,,
P28634, ['tRNA', 'adenine(37)-N6)-methyltransferase  (tRNA (m6t6A37) methyltransferase', 'tRNA methyltransferase O'],,,,,,,,,,,,
P28635, ['D-methionine-binding lipoprotein MetQ'],,,,,,,,,,,,,,
P28904, ['Trehalose-6-phosphate hydrolase', 'Alpha,alpha-phosphotrehalase'],,,,,,,,,,,,
P28905, ['DNA polymerase III subunit chi'],,,,,,,,,,,,,,
P29208, ['o-succinylbenzoate synthase', 'OSB synthase', 'OSBS'," ""4-(2'-carboxyphenyl)-4-oxybutyric acid synthase""", 'o-succinylbenzoic acid synthase'],,,,,,,,,,
P29680, ['Uroporphyrinogen decarboxylase', 'UPD', 'URO-D'],,,,,,,,,,,,
P30126, ['3-isopropylmalate dehydratase small subunit', 'Alpha-IPM isomerase', 'IPMI', 'Isopropylmalate isomerase'],,,,,,,,,,,
P30137, ['Thiamine-phosphate synthase', 'TP synthase', 'TPS', 'Thiamine-phosphate pyrophosphorylase', 'TMP pyrophosphorylase', 'TMP-PPase'],,,,,,,,,
P30744, ['L-serine dehydratase 2', 'SDH 2', 'L-serine deaminase 2', 'L-SD2'],,,,,,,,,,,
P30843, ['Transcriptional regulatory protein BasR'],,,,,,,,,,,,,,
P30845, ['Phosphoethanolamine transferase EptA', 'EC 2.7.-.-', 'Polymyxin resistance protein PmrC'],,,,,,,,,,,,
P30860, ['ABC transporter arginine-binding protein 1'],,,,,,,,,,,,,,
P30863, ['2,5-diketo-D-gluconic acid reductase B', '2,5-DKG reductase B', '2,5-DKGR B', '25DKGR-B', 'AKR5D'],,,,,,,
P30871, ['Inorganic triphosphatase', 'PPPase', 'ORFXE'],,,,,,,,,,,,
P31058, ['Uncharacterized fimbrial-like protein YadC'],,,,,,,,,,,,,,
P31135, ['Putrescine transport system permease protein PotH'],,,,,,,,,,,,,,
P31434, ['Alpha-xylosidase'],,,,,,,,,,,,,,
P31441, ['Adenine deaminase', 'Adenase', 'Adenine aminase'],,,,,,,,,,,,
P31467, ['6-phosphogluconate phosphatase'],,,,,,,,,,,,,,
P31675, ['Sugar efflux transporter A'],,,,,,,,,,,,,,
P31680, ['Co-chaperone protein DjlA', 'DnaJ-like protein DjlA'],,,,,,,,,,,,,
P31697, ['Chaperone protein FimC'],,,,,,,,,,,,,,
P31801, ['Sodium-potassium/proton antiporter ChaA', 'Na(+)/H(+) exchanger'],,,,,,,,,,,,,
P32053, ['Prophage integrase IntA', 'Prophage CP4-57 integrase SlpA'],,,,,,,,,,,,,
P32125, ['Molybdopterin-guanine dinucleotide biosynthesis adapter protein', 'MGD biosynthesis adapter protein', 'Molybdenum cofactor biosynthesis adapter protein', 'Moco biosynthesis adapter protein', 'Molybdopterin-guanine dinucleotide biosynthesis protein B'],,,,,,,,,,
P32136, ['Putative sulfoquinovose importer'],,,,,,,,,,,,,,
P32141, ['Sulfofructosephosphate aldolase', 'SFP aldolase'],,,,,,,,,,,,,
P32144, ['HTH-type transcriptional repressor CsqR', 'Regulator of sulfoquinovose catabolism'],,,,,,,,,,,,,
P32154, ['Fructose-like PTS system EIIBC component [Includes: PTS system fructose-like EIIB component', 'Fructose-like phosphotransferase enzyme IIB component); PTS system fructose-like EIIC component (Fructose-like permease IIC component)]'],,,,,,,,,,,,,
P32669, ['Fructose-6-phosphate aldolase 2', 'Fructose-6-phosphate aldolase B', 'FSAB'],,,,,,,,,,,,
P32670, ['Multiphosphoryl transfer protein 2', 'MTP 2', 'Triphosphoryl transfer protein 2', 'TTP 2) [Includes: Phosphoenolpyruvate-protein phosphotransferase  (Enzyme I-Ani', 'Phosphotransferase system enzyme I); Phosphocarrier protein HPr (Protein H); PTS system fructose-like EIIA component  (Fructose-like phosphotransferase enzyme IIA component)]'],,,,,,,,,,
P32715, ['Multidrug resistance protein MdtO'],,,,,,,,,,,,,,
P32716, ['Multidrug resistance protein MdtN'],,,,,,,,,,,,,,
P32718, ['D-allose kinase', 'Allokinase'],,,,,,,,,,,,,
P32721, ['D-allose import ATP-binding protein AlsA'],,,,,,,,,,,,,,
P33012, ['DNA gyrase inhibitor'],,,,,,,,,,,,,,
P33026, ['Sugar efflux transporter B'],,,,,,,,,,,,,,
P33030, ['Zinc chaperone YeiR'],,,,,,,,,,,,,,
P33129, ['Outer membrane usher protein HtrE', 'Heat shock protein E'],,,,,,,,,,,,,
P33229, ['Endodeoxyribonuclease toxin RalR', 'DNase RalR', 'EC 3.1.-.-', 'Restriction alleviation and modification enhancement protein', 'Toxin RalR'],,,,,,,,,,
P33231, ['L-lactate permease'],,,,,,,,,,,,,,
P33358, ['HTH-type transcriptional regulator MlrA', 'MerR-like regulator A'],,,,,,,,,,,,,
P33359, ['Glycine betaine uptake system permease protein YehW'],,,,,,,,,,,,,,
P33360, ['Glycine betaine uptake system ATP-binding protein YehX'],,,,,,,,,,,,,,
P33361, ['Glycine betaine uptake system permease protein YehY'],,,,,,,,,,,,,,
P33363, ['Periplasmic beta-glucosidase', 'Beta-D-glucoside glucohydrolase', 'Cellobiase', 'Gentiobiase'],,,,,,,,,,,
P33570, ['Transketolase 2', 'TK 2'],,,,,,,,,,,,,
P33590, ['Nickel-binding periplasmic protein'],,,,,,,,,,,,,,
P33591, ['Nickel transport system permease protein NikB'],,,,,,,,,,,,,,
P33931, ['Cytochrome c biogenesis ATP-binding export protein CcmA', 'Heme exporter protein A'],,,,,,,,,,,,,
P33934, ['Ferredoxin-type protein NapH', 'Ubiquinol--[NapC cytochrome c] reductase NapH subunit'],,,,,,,,,,,,,
P33940, ['Malate:quinone oxidoreductase', 'MQO', 'Malate dehydrogenase [quinone]'],,,,,,,,,,,,
P33941, ['ABC transporter ATP-binding/permease protein YojI'],,,,,,,,,,,,,,
P36560, ['Acid shock protein'],,,,,,,,,,,,,,
P36659, ['Curved DNA-binding protein'],,,,,,,,,,,,,,
P36662, ['Chaperone protein TorD'],,,,,,,,,,,,,,
P36673, ['HTH-type transcriptional regulator TreR', 'Trehalose operon repressor'],,,,,,,,,,,,,
P36938, ['Phosphoglucomutase', 'PGM', 'Glucose phosphomutase'],,,,,,,,,,,,
P36999, ['23S rRNA', 'guanine(745)-N(1))-methyltransferase  (23S rRNA m1G745 methyltransferase', 'Ribosomal RNA large subunit methyltransferase A'],,,,,,,,,,,,
P37194, ['Outer membrane protein Slp'],,,,,,,,,,,,,,
P37326, ['Prophage integrase IntS', 'Putative prophage CPS-53 integrase'],,,,,,,,,,,,,
P37338, ['HTH-type transcriptional repressor GlaR', 'Carbon starvation induced regulator', 'GlaH operon repressor'],,,,,,,,,,,,
P37353, ['2-succinylbenzoate--CoA ligase', 'o-succinylbenzoyl-CoA synthetase', 'OSB-CoA synthetase'],,,,,,,,,,,,
P37355, ['2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase', 'SHCHC synthase'],,,,,,,,,,,,
P37387, ['D-xylose-binding periplasmic protein'],,,,,,,,,,,,,,
P37388, ['Xylose import ATP-binding protein XylG'],,,,,,,,,,,,,,
P37596, ['Nitric oxide reductase FlRd-NAD(+) reductase', 'Flavorubredoxin reductase', 'FlRd-reductase', 'FlavoRb reductase'],,,,,,,,,,,
P37619, ['Queuosine precursor transporter', 'Q precursor transporter'],,,,,,,,,,,,,
P37621, ['Uncharacterized MFS-type transporter YhhS'],,,,,,,,,,,,,,
P37636, ['Multidrug resistance protein MdtE'],,,,,,,,,,,,,,
P37639, ['HTH-type transcriptional regulator GadX'],,,,,,,,,,,,,,
P37646, ['Cyclic di-GMP phosphodiesterase PdeH'],,,,,,,,,,,,,,
P37651, ['Endoglucanase', 'Carboxymethylcellulase', 'CMCase', 'Cellulase', 'Endo-1,4-beta-glucanase'],,,,,,,,,
P37657, ['Cyclic di-GMP binding protein BcsE', 'Cellulose biosynthesis protein BcsE'],,,,,,,,,,,,,
P37661," [""Kdo(2)-lipid A phosphoethanolamine 7''-transferase""", 'Phosphoethanolamine transferase EptB'],,,,,,,,,,,,,
P37665, ['Probable lipoprotein YiaD'],,,,,,,,,,,,,,
P37669, ['O-acetyltransferase WecH'],,,,,,,,,,,,,,
P37674, ['2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM'],,,,,,,,,,,,,
P37675, ['2,3-diketo-L-gulonate TRAP transporter large permease protein YiaN'],,,,,,,,,,,,,
P37676, ['2,3-diketo-L-gulonate-binding periplasmic protein YiaO', '2,3-DKG-binding protein', 'Extracytoplasmic solute receptor protein YiaO'],,,,,,,,,,
P37677, ['L-xylulose/3-keto-L-gulonate kinase', 'L-xylulokinase', '3-dehydro-L-gulonate kinase'],,,,,,,,,,,,
P37678, ['3-keto-L-gulonate-6-phosphate decarboxylase SgbH', 'KGPDC', '3-dehydro-L-gulonate-6-phosphate decarboxylase'],,,,,,,,,,,,
P37680, ['L-ribulose-5-phosphate 4-epimerase SgbE', 'Phosphoribulose isomerase'],,,,,,,,,,,,,
P37759, ['dTDP-glucose 4,6-dehydratase 1'],,,,,,,,,,,,,
P37760, ['dTDP-4-dehydrorhamnose reductase', 'dTDP-4-keto-L-rhamnose reductase', 'dTDP-6-deoxy-L-lyxo-4-hexulose reductase', 'dTDP-6-deoxy-L-mannose dehydrogenase', 'dTDP-L-rhamnose synthase'],,,,,,,,,,
P37765, ['Ribosomal large subunit pseudouridine synthase B', '23S rRNA pseudouridine(2605) synthase', 'rRNA pseudouridylate synthase B', 'rRNA-uridine isomerase B'],,,,,,,,,,,
P37902, ['Glutamate/aspartate import solute-binding protein'],,,,,,,,,,,,,,
P38097, ['Probable diguanylate cyclase DgcE', 'DGC'],,,,,,,,,,,,,
P38101, ['Cysteine/O-acetylserine efflux protein'],,,,,,,,,,,,,,
P38134, ['Tyrosine-protein kinase etk'],,,,,,,,,,,,,,
P38684, ['TorCAD operon transcriptional regulatory protein TorR'],,,,,,,,,,,,,,
P39199, ['Ribosomal protein uL3 glutamine methyltransferase', 'L3 MTase', 'uL3 MTase', 'N5-glutamine methyltransferase PrmB'],,,,,,,,,,,
P39280, ['L-lysine 2,3-aminomutase', 'LAM', 'EF-P post-translational modification enzyme B'],,,,,,,,,,,
P39288, ['Epoxyqueuosine reductase', 'Queuosine biosynthesis protein QueG'],,,,,,,,,,,,,
P39300, ['Probable L-ascorbate-6-phosphate lactonase UlaG', 'L-ascorbate utilization protein G'],,,,,,,,,,,,,
P39306, ['L-ribulose-5-phosphate 4-epimerase UlaF', 'L-ascorbate utilization protein F', 'Phosphoribulose isomerase'],,,,,,,,,,,,
P39310, ['Cell division protein YtfB'],,,,,,,,,,,,,,
P39325, ['Galactofuranose-binding protein YtfQ'],,,,,,,,,,,,,,
P39333, ['Cyclic-di-GMP-binding biofilm dispersal mediator protein'],,,,,,,,,,,,,,
P39346, ['L-idonate 5-dehydrogenase', 'NAD(P)(+'],,,,,,,,,,,,,
P39358, ['D-xylonate dehydratase YjhG'],,,,,,,,,,,,,,
P39370, ['Probable 9-O-acetyl-N-acetylneuraminic acid deacetylase', 'Neu5,9Ac2 deacetylase', 'Probable 9-O-acetyl-N-acetylneuraminate esterase', 'Probable sialyl esterase NanS'],,,,,,,,,,
P39375, ['Anti-adapter protein IraD'],,,,,,,,,,,,,,
P39376, ['HTH-type transcriptional regulator YjiE', 'Hypochlorite-response regulator protein YjiE', 'Quorum-sensing regulator protein D'],,,,,,,,,,,,
P39398, ['Probable L-galactonate transporter', 'Galactonate:H(+) symporter'],,,,,,,,,,,,,
P39400, ['L-galactonate-5-dehydrogenase'],,,,,,,,,,,,,,
P39401, ['Phosphoglycerol transferase I', 'Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase'],,,,,,,,,,,,,
P39404, ['Transcriptional activator protein BglJ'],,,,,,,,,,,,,,
P39414, ['L-tartrate/succinate antiporter', 'Tartrate carrier', 'Tartrate transporter'],,,,,,,,,,,,
P39451, ['Alcohol dehydrogenase, propanol-preferring'],,,,,,,,,,,,,
P39829, ['Galactarate dehydratase', 'L-threo-forming', 'GalcD'],,,,,,,,,,,,
P39835, ['High-affinity gluconate transporter', 'Gluconate permease', 'Gnt-I system'],,,,,,,,,,,,
P40120, ['Glucans biosynthesis protein D'],,,,,,,,,,,,,,
P40719, ['Sensor protein QseC'],,,,,,,,,,,,,,
P41441, ['Putative type II secretion system protein F', 'T2SS protein F', 'General secretion pathway protein F', 'Protein transport protein HofF'],,,,,,,,,,,
P42592, ['Glucosidase YgjK'],,,,,,,,,,,,,,
P42604, ['Altronate dehydratase', 'D-altronate hydro-lyase'],,,,,,,,,,,,,
P42615, ['Modulator protein MzrA'],,,,,,,,,,,,,,
P42628, ['Probable serine transporter'],,,,,,,,,,,,,,
P43329, ['ATP-dependent RNA helicase HrpA'],,,,,,,,,,,,,,
P43671, ['Intermembrane transport protein PqiB', 'Paraquat-inducible protein B'],,,,,,,,,,,,,
P43674, ['Metalloprotease YcaL', 'EC 3.4.-.-'],,,,,,,,,,,,,
P43676, ['Low-affinity inorganic phosphate transporter PitB'],,,,,,,,,,,,,,
P45522, ['Glutathione-regulated potassium-efflux system protein KefB', 'K(+)/H(+) antiporter', 'NEM-activable K(+)/H(+) antiporter'],,,,,,,,,,,,
P45523, ['FKBP-type peptidyl-prolyl cis-trans isomerase FkpA', 'PPIase', 'Rotamase'],,,,,,,,,,,,
P45532, ['Sulfurtransferase TusD', 'tRNA 2-thiouridine synthesizing protein D'],,,,,,,,,,,,,
P45543, ['Fructoselysine 6-kinase'],,,,,,,,,,,,,,
P45548, ['Phosphotriesterase homology protein', 'EC 3.1.-.-'],,,,,,,,,,,,,
P45578, ['S-ribosylhomocysteine lyase', 'AI-2 synthesis protein', 'Autoinducer-2 production protein LuxS'],,,,,,,,,,,,
P45579, ['Hydroxycarboxylate dehydrogenase A', '2-oxobutanoate reductase', '2-oxoglutarate reductase'],,,,,,,,,,,,
P45758, ['Putative secretin GspD', 'Putative general secretion pathway protein D', 'Putative type II secretion system protein D', 'T2SS protein D'],,,,,,,,,,,
P45799, ['ADP compounds hydrolase NudE'],,,,,,,,,,,,,,
P46130, ['Putative acyl-CoA thioester hydrolase YbhC'],,,,,,,,,,,,,,
P46187, ['Protein RseC'],,,,,,,,,,,,,,
P46852, ['Quercetin 2,3-dioxygenase', 'Quercetinase', 'Pirin-like protein YhhW'],,,,,,,,,,,
P46923, ['Trimethylamine-N-oxide reductase 2', 'TMAO reductase 2', 'Trimethylamine oxidase 2'],,,,,,,,,,,,
P50466, ['Aerotaxis receptor'],,,,,,,,,,,,,,
P51020, ['4-hydroxy-2-oxovalerate aldolase', 'HOA', '4-hydroxy-2-keto-pentanoic acid aldolase', '4-hydroxy-2-oxopentanoate aldolase'],,,,,,,,,,,
P51025, ['S-formylglutathione hydrolase FrmB', 'FGH'],,,,,,,,,,,,,
P51981, ['L-Ala-D/L-Glu epimerase', 'AE epimerase', 'AEE'],,,,,,,,,,,,
P52005, ['Cytochrome c-type protein TorY'],,,,,,,,,,,,,,
P52045, ['Methylmalonyl-CoA decarboxylase', 'MMCD', 'Transcarboxylase'],,,,,,,,,,,,
P52062, ['Heme chaperone HemW'],,,,,,,,,,,,,,
P52094, ['Histidine/lysine/arginine/ornithine transport system permease protein HisQ'],,,,,,,,,,,,,,
P52097, ['tRNA(Ile)-lysidine synthase', 'tRNA(Ile)-2-lysyl-cytidine synthase', 'tRNA(Ile)-lysidine synthetase'],,,,,,,,,,,,
P52130, ['Antitoxin RnlB'],,,,,,,,,,,,,,
P52599, ['Probable multidrug resistance protein EmrK'],,,,,,,,,,,,,,
P52600, ['Probable multidrug resistance protein EmrY'],,,,,,,,,,,,,,
P52612, ['Flagellum-specific ATP synthase'],,,,,,,,,,,,,,
P52643, ['D-lactate dehydrogenase', 'D-LDH', 'Fermentative lactate dehydrogenase'],,,,,,,,,,,,
P55798, ['Serine/threonine-protein phosphatase 1'],,,,,,,,,,,,,,
P55799, ['Serine/threonine-protein phosphatase 2'],,,,,,,,,,,,,,
P58034, ['Inner membrane protein YmgF'],,,,,,,,,,,,,,
P60293, ['Chromosome partition protein MukF', 'Protein KicB'],,,,,,,,,,,,,
P60390, ['Ribosomal RNA small subunit methyltransferase H', '16S rRNA m(4)C1402 methyltransferase', 'rRNA (cytosine-N(4)-)-methyltransferase RsmH'],,,,,,,,,,,,
P60546, ['Guanylate kinase', 'GMP kinase'],,,,,,,,,,,,,
P60584, ['Crotonobetainyl-CoA reductase', 'Crotobetaine reductase', 'Crotonobetainyl-CoA dehydrogenase'],,,,,,,,,,,,
P60757, ['ATP phosphoribosyltransferase', 'ATP-PRT', 'ATP-PRTase'],,,,,,,,,,,,
P60782, ['Probable glycerol-3-phosphate acyltransferase', 'G3P acyltransferase', 'GPAT', 'EC 2.3.1.15, EC 2.3.1.n5', 'Lysophosphatidic acid synthase', 'LPA synthase'],,,,,,,,
P60906, ['Histidine--tRNA ligase', 'Histidyl-tRNA synthetase', 'HisRS'],,,,,,,,,,,,
P61517, ['Carbonic anhydrase 2', 'Carbonate dehydratase 2'],,,,,,,,,,,,,
P61714, ['6,7-dimethyl-8-ribityllumazine synthase', 'DMRL synthase', 'LS', 'Lumazine synthase'],,,,,,,,,,
P61949, ['Flavodoxin 1', 'Flavodoxin A'],,,,,,,,,,,,,
P62395, ['Secretion monitor'],,,,,,,,,,,,,,
P62601, ['Cytoplasmic trehalase', 'Alpha,alpha-trehalase', 'Alpha,alpha-trehalose glucohydrolase'],,,,,,,,,,
P62615, ['4-diphosphocytidyl-2-C-methyl-D-erythritol kinase', 'CMK'," ""4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase""]",,,,,,,,,,,,
P63177, ['23S rRNA'," ""guanosine-2'-O-)-methyltransferase RlmB  (23S rRNA (guanosine2251 2'-O)-methyltransferase"""," ""23S rRNA Gm2251 2'-O-methyltransferase""]",,,,,,,,,,,,
P63201, ['HTH-type transcriptional regulator GadW'],,,,,,,,,,,,,,
P63746, ['Bacterial microcompartment shell protein EutS', 'Ethanolamine utilization protein EutS'],,,,,,,,,,,,,
P64554, ['7-carboxy-7-deazaguanine synthase', 'CDG synthase', 'Queuosine biosynthesis protein QueE'],,,,,,,,,,,,
P64559, ['FAD assembly factor SdhE', 'Antitoxin CptB'],,,,,,,,,,,,,
P64578, ['mRNA interferase toxin HigB', 'EC 3.1.-.-', 'Endoribonuclease HigB', 'Toxin HigB'],,,,,,,,,,,
P64581, ['Uncharacterized protein YqjD'],,,,,,,,,,,,,,
P64646, ['Toxin GhoT'],,,,,,,,,,,,,,
